Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-4420,04/08/2024 12:41,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,1500,MV,0.590612777,,0.63096817,,,,,5.00E-04,0,default,,,1.33E+15,540.1890128,yes,yes
ON-4418,04/08/2024 12:41,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,3000,CS,0.626466754,,,,,0.661306366,,5.00E-04,0,default,,,3.62E+15,1319.245267,yes,yes
ON-4407,04/08/2024 12:40,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2000,MV,0.589960887,,,0.642738727,,,,5.00E-04,0,default,,,1.54E+15,610.3877084,yes,no
ON-4405,04/08/2024 12:40,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,1000,MV,0.582138201,0.609250663,,,,,,5.00E-04,0,default,,,6.53E+14,280.2102339,yes,yes
ON-4401,04/08/2024 12:39,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,1000,CS,0.593872229,0.603945623,,,,,,5.00E-04,0,default,,,9.03E+14,476.6263063,yes,no
ON-4400,04/08/2024 12:39,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,3500,MV,0.62190352,,,,,,0.671916446,5.00E-04,1,default,,,1.03E+16,3902.773612,yes,no
ON-4394,04/08/2024 12:39,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,3500,CS,0.601694915,,,,,,0.659814324,5.00E-04,0,default,,,3.97E+15,1500.284346,yes,no
ON-4392,04/08/2024 12:39,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,2500,MV,0.585397653,,,,0.655669761,,,5.00E-04,0,default,,,1.65E+15,742.6541772,yes,yes
ON-4391,04/08/2024 12:38,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1000,CS,0.602998696,0.619860743,,,,,,5.00E-04,1,default,,,2.39E+15,877.493325,yes,no
ON-4388,04/08/2024 12:38,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,3500,CS,0.595827901,,,,,,0.659648541,5.00E-04,0,default,,,3.06E+15,1249.666482,yes,yes
ON-4385,04/08/2024 12:38,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2000,MV,0.610169492,,,0.652685676,,,,5.00E-04,1,default,,,6.57E+15,2521.934799,yes,no
ON-4384,04/08/2024 12:38,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2500,MV,0.62125163,,,,0.665450928,,,5.00E-04,0,default,,,2.36E+15,980.5483057,yes,no
ON-4377,04/08/2024 12:37,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2000,CS,0.617992177,,,0.647546419,,,,5.00E-04,1,default,,,4.49E+15,1597.257847,yes,no
ON-4375,04/08/2024 12:37,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1000,MV,0.587353325,0.615218833,,,,,,5.00E-04,1,default,,,2.21E+15,793.0792847,yes,no
ON-4370,04/08/2024 12:37,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,3000,MV,0.602998696,,,,,0.657824934,,5.00E-04,0,default,,,2.71E+15,1088.271876,yes,no
ON-4367,04/08/2024 12:37,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,2000,CS,0.574315515,,,0.616876658,,,,5.00E-04,0,default,,,1.70E+15,602.4706392,yes,no
ON-4363,04/08/2024 12:36,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1500,MV,0.597783572,,0.634118037,,,,,5.00E-04,0,default,,,1.36E+15,531.284178,yes,no
ON-4361,04/08/2024 12:36,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,1000,CS,0.58148631,0.603779841,,,,,,5.00E-04,1,default,,,1.52E+15,628.560091,yes,no
ON-4360,04/08/2024 12:36,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,1500,CS,0.589308996,,0.622679045,,,,,5.00E-04,0,default,,,1.80E+15,685.6096225,yes,yes
ON-4359,04/08/2024 12:36,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2500,CS,0.618644068,,,,0.655835544,,,5.00E-04,1,default,,,6.90E+15,2566.322094,yes,no
ON-4356,04/08/2024 12:36,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1000,CS,0.591916558,0.619529178,,,,,,5.00E-04,1,default,,,2.21E+15,834.6172142,yes,no
ON-4354,04/08/2024 12:35,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,1500,MV,0.568448501,,0.632460212,,,,,5.00E-04,0,default,,,1.81E+15,722.8875048,yes,no
ON-4344,04/08/2024 12:35,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2000,CS,0.589308996,,,0.630636605,,,,5.00E-04,1,default,,,3.62E+15,1323.207209,yes,no
ON-4338,04/08/2024 12:34,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,2000,MV,0.589960887,,,0.648043767,,,,5.00E-04,0,default,,,1.62E+15,956.7120869,yes,yes
ON-4334,04/08/2024 12:34,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,3500,CS,0.598435463,,,,,,0.661969496,5.00E-04,0,default,,,3.22E+15,1175.389185,yes,no
ON-4331,04/08/2024 12:34,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2500,MV,0.619947849,,,,0.662798408,,,5.00E-04,1,default,,,1.05E+16,3746.381665,yes,no
ON-4330,04/08/2024 12:33,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,2500,CS,0.62125163,,,,0.661140584,,,5.00E-04,0,default,,,3.53E+15,1541.49955,yes,yes
ON-4323,04/08/2024 12:33,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1500,MV,0.60821382,,0.642738727,,,,,5.00E-04,1,default,,,4.16E+15,1601.563025,yes,no
ON-4317,04/08/2024 12:33,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,3000,MV,0.62125163,,,,,0.662135279,,5.00E-04,1,default,,,9.87E+15,3977.562155,yes,no
ON-4315,04/08/2024 12:33,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,1500,MV,0.604954368,,0.642241379,,,,,5.00E-04,0,default,,,1.27E+15,577.2792294,yes,yes
ON-4314,04/08/2024 12:32,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,2500,CS,0.614080834,,,,0.651856764,,,5.00E-04,1,default,,,4.40E+15,1598.188085,yes,no
ON-4309,04/08/2024 12:32,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,3000,CS,0.60821382,,,,,0.663793103,,5.00E-04,1,default,,,7.70E+15,2865.708112,yes,no
ON-4308,04/08/2024 12:32,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1000,CS,0.584745763,0.604442971,,,,,,5.00E-04,0,default,,,1.66E+15,574.8704252,yes,no
ON-4304,04/08/2024 12:32,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,3500,MV,0.625162973,,,,,,0.672579576,5.00E-04,1,default,,,1.09E+16,3958.571115,yes,no
ON-4300,04/08/2024 12:31,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,1500,CS,0.614080834,,0.63295756,,,,,5.00E-04,0,default,,,1.54E+15,622.4086239,yes,yes
ON-4299,04/08/2024 12:31,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,2000,CS,0.599739244,,,0.638262599,,,,5.00E-04,0,default,,,2.17E+15,886.0491462,yes,yes
ON-4296,04/08/2024 12:31,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,2500,MV,0.614732725,,,,0.666114058,,,5.00E-04,0,default,,,2.17E+15,869.2851305,yes,yes
ON-4292,04/08/2024 12:31,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2500,CS,0.60821382,,,,0.651856764,,,5.00E-04,0,default,,,2.73E+15,895.3726439,yes,no
ON-4283,04/08/2024 12:30,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1000,MV,0.58083442,0.607924403,,,,,,5.00E-04,0,default,,,6.55E+14,285.3602057,yes,no
ON-4282,04/08/2024 12:30,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,2500,MV,0.63494133,,,,0.662964191,,,5.00E-04,1,default,,,8.31E+15,3190.596803,yes,no
ON-4279,04/08/2024 12:30,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,2000,MV,0.610821382,,,0.644893899,,,,5.00E-04,0,default,,,1.65E+15,819.1872244,yes,yes
ON-4276,04/08/2024 12:29,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2000,CS,0.60756193,,,0.637765252,,,,5.00E-04,0,default,,,2.41E+15,891.186682,yes,no
ON-4274,04/08/2024 12:29,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2000,MV,0.600391134,,,0.652851459,,,,5.00E-04,0,default,,,1.47E+15,595.2311659,yes,no
ON-4273,04/08/2024 12:29,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,1500,CS,0.596479791,,0.627155172,,,,,5.00E-04,0,default,,,1.79E+15,686.6488261,yes,no
ON-4262,04/08/2024 12:28,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,1000,CS,0.562581486,0.594993369,,,,,,5.00E-04,0,default,,,1.34E+15,548.7637215,yes,yes
ON-4261,04/08/2024 12:28,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,2000,MV,0.612125163,,,0.647877984,,,,5.00E-04,1,default,,,6.49E+15,2498.795079,yes,no
ON-4254,04/08/2024 12:28,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2000,MV,0.623207301,,,0.649701592,,,,5.00E-04,1,default,,,6.10E+15,2364.30702,yes,no
ON-4246,04/08/2024 12:27,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,3500,MV,0.606910039,,,,,,0.670092838,5.00E-04,0,default,,,3.16E+15,1467.23144,yes,yes
ON-4239,04/08/2024 12:26,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1500,CS,0.575619296,,0.614224138,,,,,5.00E-04,0,default,,,1.80E+15,610.0220232,yes,no
ON-4233,04/08/2024 12:26,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,3500,MV,0.614732725,,,,,,0.670921751,5.00E-04,0,default,,,3.67E+15,1553.984919,yes,yes
ON-4231,04/08/2024 12:26,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1500,CS,0.60821382,,0.628481432,,,,,5.00E-04,0,default,,,1.87E+15,796.5262232,yes,no
ON-4230,04/08/2024 12:26,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1000,MV,0.59517601,0.61372679,,,,,,5.00E-04,0,default,,,1.01E+15,379.0464897,yes,no
ON-4227,04/08/2024 12:25,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,1000,CS,0.584745763,0.604442971,,,,,,5.00E-04,0,default,,,1.66E+15,636.7339869,yes,yes
ON-4221,04/08/2024 12:25,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,2500,CS,0.600391134,,,,0.649038462,,,5.00E-04,0,default,,,2.91E+15,1227.950694,yes,yes
ON-4219,04/08/2024 12:25,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,3500,CS,0.631029987,,,,,,0.673408488,5.00E-04,1,default,,,8.31E+15,3055.467486,yes,no
ON-4214,04/08/2024 12:24,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1500,CS,0.599087353,,0.62632626,,,,,5.00E-04,1,default,,,2.54E+15,894.1031179,yes,no
ON-4212,04/08/2024 12:24,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,3500,CS,0.610821382,,,,,,0.667274536,5.00E-04,0,default,,,3.34E+15,1298.12022,yes,yes
ON-4210,04/08/2024 12:24,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,3500,MV,0.605606258,,,,,,0.669263926,5.00E-04,0,default,,,2.85E+15,1143.302348,yes,no
ON-4208,04/08/2024 12:24,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1000,CS,0.562581486,0.594993369,,,,,,5.00E-04,0,default,,,1.34E+15,458.6172979,yes,no
ON-4206,04/08/2024 12:24,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,3500,MV,0.606258149,,,,,,0.669098143,5.00E-04,1,default,,,1.06E+16,3858.885951,yes,no
ON-4205,04/08/2024 12:23,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,3500,CS,0.625162973,,,,,,0.669761273,5.00E-04,1,default,,,7.27E+15,2653.590997,yes,no
ON-4203,04/08/2024 12:23,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,3000,MV,0.617340287,,,,,0.669595491,,5.00E-04,0,default,,,2.72E+15,1072.887637,yes,no
ON-4200,04/08/2024 12:23,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2500,MV,0.622555411,,,,0.661637931,,,5.00E-04,1,default,,,9.14E+15,3307.49422,yes,no
ON-4197,04/08/2024 12:23,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,3000,MV,0.618644068,,,,,0.665782493,,5.00E-04,0,default,,,2.44E+15,984.5652354,yes,no
ON-4192,04/08/2024 12:22,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,3000,CS,0.599739244,,,,,0.656664456,,5.00E-04,0,default,,,2.93E+15,1188.808828,yes,yes
ON-4189,04/08/2024 12:22,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2000,CS,0.589308996,,,0.62831565,,,,5.00E-04,0,default,,,2.16E+15,754.9623332,yes,no
ON-4188,04/08/2024 12:22,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,3000,MV,0.592568449,,,,,0.664124668,,5.00E-04,0,default,,,2.21E+15,908.9430687,yes,yes
ON-4184,04/08/2024 12:22,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,3500,CS,0.616036506,,,,,,0.662466844,5.00E-04,0,default,,,3.19E+15,1131.906325,yes,yes
ON-4183,04/08/2024 12:22,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2500,CS,0.601043025,,,,0.645059682,,,5.00E-04,1,default,,,4.27E+15,1525.555349,yes,no
ON-4176,04/08/2024 12:21,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,2000,CS,0.612125163,,,0.641909814,,,,5.00E-04,1,default,,,4.72E+15,1777.975592,yes,no
ON-4170,04/08/2024 12:21,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,1500,MV,0.591264668,,0.634449602,,,,,5.00E-04,0,default,,,1.42E+15,632.06897,yes,yes
ON-4168,04/08/2024 12:21,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1000,MV,0.591916558,0.613229443,,,,,,5.00E-04,1,default,,,2.65E+15,1053.571847,yes,no
ON-4166,04/08/2024 12:20,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,1000,MV,0.59452412,0.62433687,,,,,,5.00E-04,0,default,,,1.20E+15,498.5647774,yes,no
ON-4165,04/08/2024 12:20,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1500,MV,0.601043025,,0.63627321,,,,,5.00E-04,0,default,,,1.45E+15,576.8462398,yes,no
ON-4164,04/08/2024 12:20,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,3000,MV,0.624511082,,,,,0.668435013,,5.00E-04,1,default,,,8.68E+15,3255.090728,yes,no
ON-4162,04/08/2024 12:20,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1500,CS,0.587353325,,0.621518568,,,,,5.00E-04,1,default,,,2.42E+15,908.9523964,yes,no
ON-4161,04/08/2024 12:20,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,2500,MV,0.588657106,,,,0.651359416,,,5.00E-04,0,default,,,1.75E+15,743.6933548,yes,no
ON-4160,04/08/2024 12:20,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,1500,CS,0.606258149,,0.635775862,,,,,5.00E-04,1,default,,,2.94E+15,1097.016732,yes,no
ON-4159,04/08/2024 12:20,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,3500,MV,0.58083442,,,,,,0.669927056,5.00E-04,0,default,,,3.26E+15,1255.343752,yes,no
ON-4154,02/08/2024 12:51,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,3500,EN,0.587353325,,,,,,0.671750663,5.00E-04,0,default,,,3.26E+15,1714.971901,yes,yes
ON-4153,02/08/2024 12:51,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2000,EN,0.610169492,,,0.654509284,,,,5.00E-04,1,default,,,7.41E+15,2786.052609,yes,no
ON-4146,02/08/2024 12:51,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,1000,EN,0.597131682,0.624834218,,,,,,5.00E-04,0,default,,,1.36E+15,541.3941205,yes,yes
ON-4145,02/08/2024 12:50,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1500,EN,0.605606258,,0.640086207,,,,,5.00E-04,1,default,,,3.85E+15,1394.126381,yes,no
ON-4141,02/08/2024 12:50,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1000,EN,0.569752282,0.606929708,,,,,,5.00E-04,0,default,,,8.65E+14,355.900857,yes,no
ON-4140,02/08/2024 12:50,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,3500,MV,0.640808344,,,,,,0.678050398,5.00E-04,1,default,,,1.89E+16,6600.862912,no,no
ON-4138,02/08/2024 12:50,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,3500,EN,0.612777053,,,,,,0.669429708,5.00E-04,1,default,,,1.26E+16,4433.637826,yes,no
ON-4125,02/08/2024 12:49,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2500,EN,0.625162973,,,,0.658653846,,,5.00E-04,0,default,,,1.72E+15,820.7738178,yes,no
ON-4123,02/08/2024 12:49,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,3000,EN,0.623207301,,,,,0.670092838,,5.00E-04,1,default,,,9.12E+15,3202.317836,yes,no
ON-4122,02/08/2024 12:49,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,3000,MV,0.632985658,,,,,0.67556366,,5.00E-04,1,default,,,1.67E+16,5836.341825,no,no
ON-4116,02/08/2024 12:48,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,2000,CS,0.614732725,,,0.644230769,,,,5.00E-04,1,default,,,4.68E+15,1707.530406,no,no
ON-4115,02/08/2024 12:48,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,1000,EN,0.59517601,0.62632626,,,,,,5.00E-04,1,default,,,5.05E+15,2259.006431,no,no
ON-4114,02/08/2024 12:48,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,1500,MV,0.616036506,,0.643567639,,,,,5.00E-04,1,default,,,5.70E+15,2150.928459,no,no
ON-4111,02/08/2024 12:48,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1000,EN,0.605606258,0.628647215,,,,,,5.00E-04,1,default,,,2.78E+15,1065.397729,yes,no
ON-4110,02/08/2024 12:48,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,1500,EN,0.588005215,,0.631797082,,,,,5.00E-04,0,default,,,1.04E+15,420.6527848,yes,yes
ON-4107,02/08/2024 12:47,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,2000,EN,0.604302477,,,0.656167109,,,,5.00E-04,0,default,,,2.39E+15,967.0790212,yes,yes
ON-4102,02/08/2024 12:47,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,2500,EN,0.612777053,,,,0.660974801,,,5.00E-04,0,default,,,2.52E+15,1013.075127,yes,yes
ON-4097,02/08/2024 12:47,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,3500,EN,0.630378096,,,,,,0.671419098,5.00E-04,0,default,,,3.35E+15,1303.073737,yes,no
ON-4095,02/08/2024 12:46,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2000,EN,0.625162973,,,0.661472149,,,,5.00E-04,1,default,,,9.02E+15,3434.656537,yes,no
ON-4094,02/08/2024 12:46,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2500,EN,0.605606258,,,,0.663295756,,,5.00E-04,1,default,,,8.02E+15,2859.817226,yes,no
ON-4092,02/08/2024 12:46,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,3500,EN,0.606910039,,,,,,0.665450928,5.00E-04,0,default,,,3.23E+15,1282.85908,yes,no
ON-4088,02/08/2024 12:46,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,3000,CS,0.62190352,,,,,0.664290451,,5.00E-04,1,default,,,1.23E+16,4180.260949,no,no
ON-4087,02/08/2024 12:46,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,1500,EN,0.612125163,,0.648209549,,,,,5.00E-04,1,default,,,6.15E+15,2142.274782,yes,no
ON-4086,02/08/2024 12:46,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,1000,EN,0.590612777,0.63362069,,,,,,5.00E-04,1,default,,,2.30E+15,853.2549474,yes,no
ON-4081,02/08/2024 12:45,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,3500,EN,0.620599739,,,,,,0.670590186,5.00E-04,1,default,,,9.89E+15,3608.079367,yes,no
ON-4074,02/08/2024 12:45,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1500,EN,0.610821382,,0.645225464,,,,,5.00E-04,1,default,,,4.47E+15,1691.519101,yes,no
ON-4073,02/08/2024 12:45,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,3000,EN,0.578226858,,,,,0.661803714,,5.00E-04,0,default,,,2.06E+15,829.7326655,yes,yes
ON-4069,02/08/2024 12:44,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2500,EN,0.59517601,,,,0.660643236,,,5.00E-04,0,default,,,1.82E+15,735.9046581,yes,no
ON-4062,02/08/2024 12:44,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,1000,CS,0.585397653,0.614058355,,,,,,5.00E-04,1,default,,,2.26E+15,810.8026321,no,no
ON-4060,02/08/2024 12:43,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,1500,EN,0.586701434,,0.637931034,,,,,5.00E-04,0,default,,,1.44E+15,760.5171676,yes,yes
ON-4056,02/08/2024 12:43,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,1000,EN,0.575619296,0.610245358,,,,,,5.00E-04,0,default,,,6.41E+14,265.2485507,yes,yes
ON-4047,02/08/2024 12:42,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,1000,EN,0.59452412,0.617539788,,,,,,5.00E-04,1,default,,,3.52E+15,1188.997107,no,no
ON-4044,02/08/2024 12:42,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,3000,EN,0.619295958,,,,,0.664124668,,5.00E-04,1,default,,,1.36E+16,4962.172141,no,no
ON-4043,02/08/2024 12:42,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,2500,MV,0.612125163,,,,0.671253316,,,5.00E-04,1,default,,,1.02E+16,3564.839885,no,no
ON-4042,02/08/2024 12:42,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,3000,EN,0.612777053,,,,,0.668932361,,5.00E-04,0,default,,,2.70E+15,1251.855202,yes,no
ON-4040,02/08/2024 12:42,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,3000,EN,0.616688396,,,,,0.662301061,,5.00E-04,1,default,,,8.23E+15,3039.116269,yes,no
ON-4037,02/08/2024 12:41,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,1000,EN,0.618644068,0.639091512,,,,,,5.00E-04,1,default,,,2.91E+15,1075.199084,no,no
ON-4036,02/08/2024 12:41,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,2500,EN,0.583441982,,,,0.655503979,,,5.00E-04,0,default,,,2.01E+15,843.3093305,yes,yes
ON-4034,02/08/2024 12:41,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,1500,MV,0.60756193,,0.638428382,,,,,5.00E-04,1,default,,,5.15E+15,1952.105489,no,no
ON-4026,02/08/2024 12:41,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,3000,CS,0.629726206,,,,,0.670590186,,5.00E-04,1,default,,,1.08E+16,4010.524951,no,no
ON-4022,02/08/2024 12:40,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,1500,EN,0.601043025,,0.647546419,,,,,5.00E-04,0,default,,,1.67E+15,630.9582496,yes,no
ON-4018,02/08/2024 12:40,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,2500,EN,0.623859192,,,,0.658985411,,,5.00E-04,1,default,,,1.26E+16,4585.050083,no,no
ON-4015,02/08/2024 12:40,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,1000,CS,0.586049544,0.618866048,,,,,,5.00E-04,1,default,,,2.25E+15,773.7832334,no,no
ON-4014,02/08/2024 12:40,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,2000,EN,0.60756193,,,0.656332891,,,,5.00E-04,0,default,,,2.08E+15,808.5256565,yes,no
ON-4013,02/08/2024 12:40,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,2500,MV,0.629074316,,,,0.664953581,,,5.00E-04,1,default,,,1.44E+16,5657.409062,no,no
ON-4008,02/08/2024 12:39,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,2500,MV,0.614732725,,,,0.665450928,,,5.00E-04,1,default,,,1.33E+16,5327.004272,no,no
