Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-5146,10-08-2024 22:59,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,3000,b1,0.6166883963494133,,,,,0.6634615384615384,,5.0E-4,0.25,random,,,5.30705145E15,1830.1580996513367,yes,no
ON-5144,10-08-2024 22:59,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,1000,b1,0.5736636245110821,0.5959880636604774,,,,,,5.0E-4,0.25,random,,,1.1971617E15,398.7067561149597,yes,no
ON-5143,10-08-2024 22:59,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,3500,b1,0.6160365058670143,,,,,,0.6629641909814323,5.0E-4,0.75,random,,,7.44879441E15,2692.6612951755524,yes,no
ON-5141,10-08-2024 22:59,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,1500,b1,0.5873533246414603,,0.6190318302387268,,,,,5.0E-4,0.25,random,,,2.28831882E15,813.0290937423706,yes,no
ON-5140,10-08-2024 22:59,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",0,1000,3500,b1,0.6264667535853976,,,,,,0.666445623,5.0E-4,0.5,random,,,6.83452857E15,2507.5132002830505,yes,no
ON-5139,10-08-2024 22:59,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",1,1000,2500,b1,0.6088657105606258,,,,0.6487068965517241,,,5.0E-4,0.5,random,,,3.49071528E15,1490.0390810966492,yes,no
ON-5138,10-08-2024 22:58,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,2000,b1,0.5932203389830508,,,0.6279840848806366,,,,5.0E-4,0.25,random,,,3.21225396E15,1105.255662202835,yes,no
ON-5136,10-08-2024 22:58,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,1000,b1,0.560625815,0.5925066312997348,,,,,,5.0E-4,0.5,random,,,1.06454802E15,380.00433135032654,yes,no
ON-5131,10-08-2024 22:57,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,1500,b1,0.5932203389830508,,0.6190318302387268,,,,,5.0E-4,0.25,random,,,2.26850937E15,1110.3865010738373,yes,no
ON-5129,10-08-2024 22:56,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,3500,b1,0.6271186440677966,,,,,,0.6717506631299734,5.0E-4,0.25,random,,,5.92264818E15,2753.328186273575,yes,no
ON-5128,10-08-2024 22:56,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,2500,b1,0.6108213820078227,,,,0.6445623342175066,,,5.0E-4,0.75,random,,,3.9474357E15,1380.5854501724243,yes,no
ON-5127,10-08-2024 22:56,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,3000,b1,0.6192959582790091,,,,,0.6528514588859416,,5.0E-4,0.25,random,,,4.99623798E15,1735.1701912879944,yes,no
ON-5125,10-08-2024 22:55,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,2500,b1,0.6192959582790091,,,,0.6540119363395226,,,5.0E-4,0.25,random,,,4.50270933E15,1722.8893311023712,yes,no
ON-5124,10-08-2024 22:55,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,3000,b1,0.6251629726205997,,,,,0.6692639257294429,,5.0E-4,0.75,random,,,7.63858167E15,2723.4211452007294,yes,no
ON-5123,10-08-2024 22:55,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,2000,b1,0.605606258,,,0.6458885941644562,,,,5.0E-4,0.75,random,,,4.10886876E15,1443.7359127998352,yes,no
ON-5119,10-08-2024 22:54,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",1,1000,1500,b1,0.6029986962190352,,0.6230106100795756,,,,,5.0E-4,0.5,random,,,2.31330789E15,854.1654422283173,yes,no
ON-5118,10-08-2024 22:54,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",0,1000,2000,b1,0.6069100391134289,,,0.6308023872679045,,,,5.0E-4,0.5,random,,,4.19426427E15,1469.4184401035309,yes,no
ON-5116,10-08-2024 22:53,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,1500,b1,0.5925684485006519,,0.6248342175066313,,,,,5.0E-4,0.75,random,,,2.29509168E15,800.7788987159729,yes,no
ON-5109,10-08-2024 22:52,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,1000,b1,0.5990873533246415,0.6046087533156499,,,,,,5.0E-4,0.25,random,,,1.32568101E15,481.93865036964417,yes,no
ON-5106,10-08-2024 22:51,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",0,1000,3000,b1,0.6121251629726207,,,,,0.6603116710875332,,5.0E-4,0.5,random,,,1.039310274E16,3714.4271886348724,yes,no
ON-5102,10-08-2024 22:50,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,3500,b1,0.6179921773142112,,,,,,0.6619694960212201,5.0E-4,0.25,random,,,6.8593755E15,2374.1688072681427,yes,no
ON-5100,10-08-2024 22:49,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,2000,b1,0.6121251629726207,,,0.6342838196286472,,,,5.0E-4,0.75,random,,,5.33436237E15,1919.0028338432312,yes,no
ON-5095,10-08-2024 22:49,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",1,1000,1000,b1,0.5801825293350718,0.6032824933687002,,,,,,5.0E-4,0.5,random,,,1.08313548E15,382.3659768104553,yes,no
