Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-5442,12/08/2024 10:33,shriram,"[""OPENBOOK""]","[""random""]",0,1000,3500,CS,0.664,,,,,,0.776082567,5.00E-04,0.5,random,,,1.16E+16,3514.014634,yes,no
ON-5440,12/08/2024 10:33,shriram,"[""OPENBOOK""]","[""random""]",2,1000,2500,CS,0.644,,,,0.738613417,,,5.00E-04,0.5,random,,,5.08E+15,1583.942923,yes,no
ON-5439,12/08/2024 10:33,shriram,"[""OPENBOOK""]","[""random""]",2,1000,1000,CS,0.654,0.690599058,,,,,,5.00E-04,0.5,random,,,2.40E+15,721.0786712,yes,no
ON-5430,12/08/2024 10:32,shriram,"[""OPENBOOK""]","[""random""]",1,1000,3000,CS,0.632,,,,,0.75364595,,5.00E-04,0.5,random,,,7.29E+15,2143.132931,yes,no
ON-5429,12/08/2024 10:32,shriram,"[""OPENBOOK""]","[""random""]",0,1000,1500,CS,0.668,,0.709894548,,,,,5.00E-04,0.5,random,,,2.89E+15,888.0088565,yes,no
ON-5424,12/08/2024 10:32,shriram,"[""OPENBOOK""]","[""random""]",1,1000,2000,CS,0.63,,,0.725151447,,,,5.00E-04,0.5,random,,,4.03E+15,1225.531236,yes,no
ON-5420,12/08/2024 10:31,shriram,"[""OPENBOOK""]","[""random""]",2,1000,3500,CS,0.66,,,,,,0.770697779,5.00E-04,0.5,random,,,9.20E+15,2859.491081,yes,no
ON-5414,12/08/2024 10:31,shriram,"[""OPENBOOK""]","[""random""]",0,1000,1000,CS,0.626,0.68521427,,,,,,5.00E-04,0.5,random,,,3.19E+15,945.6301765,yes,no
ON-5413,12/08/2024 10:31,shriram,"[""OPENBOOK""]","[""random""]",2,1000,1500,CS,0.642,,0.707875252,,,,,5.00E-04,0.5,random,,,3.44E+15,1056.354348,yes,no
ON-5411,12/08/2024 10:30,shriram,"[""OPENBOOK""]","[""random""]",0,1000,3000,MV,0.666,,,,,0.775185102,,5.00E-04,0.5,random,,,8.59E+15,2716.131299,yes,no
